X,Y,AP001,AP002,AP003,AP004,AP005,AP006,AP007,AP008,AP010,AP011,AP014,AP017,AP019,AP021,AP023,AP024,AP029,AP030
26,8,-79.39285714285714,-78.57142857142857,-38.142857142857146,-74.6923076923077,-87.13036570219577,-34.5,-34.07142857142857,-63.714285714285715,-79.0,-82.8,-89.57952472921151,-84.81818181818181,-80.0909090909091,-61.642857142857146,-90.8,-80.81818181818181,-63.57142857142857,-87.66666666666667
26,9,-74.23076923076923,-72.84615384615384,-52.61538461538461,-50.22222222222222,-86.33333333333333,-56.07692307692308,-54.46153846153846,-76.4,-86.2,-86.6,-85.92307692307692,-87.0909090909091,-84.9090909090909,-79.33333333333333,-84.0,-85.63636363636364,-74.84615384615384,-88.0
26,10,-74.20833333333333,-72.89285714285714,-55.285714285714285,-57.9,-87.0,-54.57142857142857,-54.07142857142857,-65.5,-89.42857142857143,-89.0,-86.0,-88.5,-87.5,-78.64285714285714,-82.71428571428571,-84.66666666666667,-75.0,-85.28571428571429
26,11,-70.38461538461539,-69.76923076923077,-52.30769230769231,-55.55555555555556,-88.28571428571429,-52.46153846153846,-51.84615384615385,-78.83333333333333,-89.42857142857143,-84.0,-84.45454545454545,-83.23076923076923,-82.92307692307692,-79.0,-83.8,-85.2,-75.07692307692308,-84.8
26,12,-72.34615384615384,-70.42307692307692,-49.69230769230769,-52.111111111111114,-85.5,-51.92307692307692,-50.84615384615385,-78.16666666666667,-86.38461538461539,-84.2,-89.6,-82.0,-81.8,-75.0,-85.0,-81.81818181818181,-78.07692307692308,-89.0
26,13,-67.1,-63.53333333333333,-54.666666666666664,-72.4,-88.375,-55.2,-53.46666666666667,-85.2,-87.375,-90.0,-81.13333333333334,-80.4,-80.26666666666667,-84.73333333333333,-89.66666666666667,-79.66666666666667,-64.72726604532996,-89.86666666666666
26,14,-66.46428571428571,-64.78571428571429,-52.07142857142857,-69.85714285714286,-84.81818181818181,-54.214285714285715,-53.142857142857146,-83.23076923076923,-84.0,-83.27272727272727,-81.54545454545455,-74.14285714285714,-75.5,-84.28571428571429,-88.5,-74.21428571428571,-58.85712868822208,-88.0
26,15,-69.66666666666667,-68.96666666666667,-50.0625,-67.71875,-88.83333333333333,-50.9375,-49.625,-78.125,-88.6,-89.0,-80.9375,-80.875,-80.375,-83.06666666666666,-92.875,-80.4375,-66.2295455821125,-94.0
26,16,-69.14285714285714,-69.28571428571429,-55.07142857142857,-69.71428571428571,-88.15384615384616,-54.857142857142854,-53.857142857142854,-80.0,-87.3076923076923,-87.0,-78.5,-79.21428571428571,-78.35714285714286,-85.92307692307692,-87.7,-77.85714285714286,-70.54313544639685,-88.7
26,17,-77.07142857142857,-70.53571428571429,-56.42857142857143,-66.71428571428571,-87.0,-56.285714285714285,-57.214285714285715,-81.2,-86.66666666666667,-86.0,-79.35714285714286,-81.5,-80.21428571428571,-82.78571428571429,-86.71428571428571,-80.57142857142857,-76.19577165135573,-86.85714285714286
26,18,-70.3125,-69.3125,-54.75,-64.25,-85.71428571428571,-54.0,-53.625,-90.0,-88.75,-87.5,-84.14285714285714,-86.125,-84.625,-84.5,-88.5,-85.0,-76.11207334532425,-88.0
26,19,-72.02941176470588,-71.26470588235294,-55.333333333333336,-70.95238095238095,-84.0,-55.19047619047619,-54.38095238095238,-74.5,-84.76923076923077,-87.0,-83.11764705882354,-83.6923076923077,-83.36842105263158,-89.6923076923077,-89.47058823529412,-82.0,-75.40693144631777,-88.3157894736842
27,1,-75.0,-75.53125,-64.9375,-79.0,-88.40205377673628,-64.625,-61.1875,-70.25,-92.0,-89.99848992073503,-88.3,-83.07692307692308,-80.0,-56.5,-93.8,-82.35714285714286,-40.4375,-91.66666666666667
27,2,-74.94117647058823,-72.5,-60.588235294117645,-77.3529411764706,-89.16666666666667,-60.35294117647059,-60.05882352941177,-71.63636363636364,-89.41666666666667,-88.91666666666667,-83.8,-82.14285714285714,-83.93333333333334,-55.6,-95.0,-81.8,-37.705882352941174,-96.0
27,3,-74.61538461538461,-73.5,-59.666666666666664,-77.13333333333334,-86.25,-58.8,-57.8,-69.33333333333333,-88.5,-88.4,-84.41666666666667,-78.13333333333334,-78.33333333333333,-61.5,-87.8,-77.06666666666666,-38.0,-89.33333333333333
27,4,-70.17857142857143,-70.82142857142857,-57.714285714285715,-77.35714285714286,-92.0,-62.07142857142857,-56.642857142857146,-68.38461538461539,-94.0,-94.0,-82.41666666666667,-81.14285714285714,-81.28571428571429,-72.5,-96.0,-82.21428571428571,-43.214285714285715,-96.0
27,5,-68.96428571428571,-68.10714285714286,-56.0,-78.78571428571429,-81.0,-57.714285714285715,-58.857142857142854,-75.0,-90.6,-91.8,-85.85714285714286,-81.5,-80.92857142857143,-66.0,-90.14285714285714,-83.25,-45.785714285714285,-92.33333333333333
27,6,-73.77272727272727,-72.0909090909091,-52.464285714285715,-71.89285714285714,-90.0,-52.857142857142854,-54.5,-70.0,-90.0,-92.0,-77.84615384615384,-69.35714285714286,-69.84615384615384,-67.0,-95.0,-68.85714285714286,-47.642857142857146,-89.4
27,7,-62.964285714285715,-65.17857142857143,-55.357142857142854,-73.0,-81.28571428571429,-54.07142857142857,-54.357142857142854,-69.28571428571429,-84.57142857142857,-93.0,-73.92857142857143,-77.5,-76.92857142857143,-68.0,-91.14285714285714,-75.71428571428571,-52.285714285714285,-84.75
27,8,-57.30769230769231,-56.03846153846154,-49.57142857142857,-70.53571428571429,-86.16666666666667,-50.857142857142854,-51.142857142857146,-73.57142857142857,-87.21428571428571,-87.92857142857143,-77.92857142857143,-73.0,-71.5,-70.5,-86.0,-71.28571428571429,-52.07142857142857,-85.18748108104313
27,9,-74.25,-73.35714285714286,-52.357142857142854,-54.7,-91.0,-51.785714285714285,-51.285714285714285,-83.41666666666667,-91.0,-90.0,-86.6923076923077,-85.76923076923077,-85.5,-75.0,-84.0,-84.5,-76.5,-84.5
27,10,-70.73076923076923,-74.23076923076923,-45.84615384615385,-46.333333333333336,-87.63636363636364,-47.0,-44.84615384615385,-76.71428571428571,-89.8,-88.2,-83.76923076923077,-84.85714285714286,-86.33333333333333,-71.8,-81.5,-84.85714285714286,-71.61538461538461,-83.5
27,11,-71.15384615384616,-70.15384615384616,-49.38461538461539,-45.55555555555556,-83.36363636363636,-48.76923076923077,-48.38461538461539,-75.33333333333333,-84.76923076923077,-84.9090909090909,-83.54545454545455,-82.0,-82.8,-69.5,-82.0,-84.0,-74.76923076923077,-85.5
27,12,-74.39285714285714,-72.45833333333333,-51.5,-48.3,-87.6,-52.357142857142854,-51.42857142857143,-77.3076923076923,-89.0,-86.33333333333333,-87.71428571428571,-84.28571428571429,-84.28571428571429,-82.6,-86.28571428571429,-84.57142857142857,-72.92857142857143,-88.0
27,13,-47.875,-48.0,-70.0,-65.0,-89.0,-68.5,-69.0,-91.0,-90.5,-88.0,-85.5,-85.5,-86.5,-89.5,-96.0,-86.5,-75.5,-95.0
27,14,-56.625,-50.75,-65.0,-69.5,-85.5,-63.0,-66.0,-91.0,-85.0,-86.5,-86.5,-91.5,-89.5,-93.0,-96.0,-92.5,-77.5,-95.0
27,15,-66.0,-63.75,-51.0,-66.0,-88.0,-51.0,-51.0,-85.5,-89.0,-88.5,-92.0,-88.0,-88.0,-90.5,-93.0,-86.0,-77.0,-98.0
27,16,-70.0,-68.0,-56.0,-68.5,-89.5,-57.5,-56.0,-82.0,-89.0,-89.0,-98.0,-89.5,-89.0,-95.0,-94.0,-89.0,-87.0,-96.0
27,17,-68.375,-67.5,-59.5,-62.0,-82.5,-57.5,-57.5,-82.5,-82.0,-85.5,-89.63601089230646,-88.5,-91.5,-92.0,-92.5,-89.5,-73.5,-93.0
27,18,-68.625,-72.5,-68.0,-66.5,-82.0,-67.0,-65.0,-90.5,-81.5,-81.0,-90.0,-93.0,-92.0,-92.5,-91.0,-90.0,-75.5,-92.0
27,19,-70.375,-68.5,-63.5,-67.0,-84.5,-64.0,-64.5,-80.0,-81.0,-81.0,-93.0,-96.0,-94.0,-88.5,-91.0,-92.5,-73.5,-96.0
28,1,-73.71875,-71.96428571428571,-61.46875,-80.125,-88.99439451990328,-61.875,-60.9375,-69.3125,-89.36313411698643,-80.0,-84.42857142857143,-78.0625,-77.0,-71.5,-88.9,-76.875,-44.4375,-87.5
28,2,-72.75,-70.96428571428571,-57.59375,-76.4375,-88.0,-56.8125,-56.75,-69.125,-90.28571428571429,-86.61538461538461,-84.5625,-77.1875,-78.5625,-60.0,-94.0,-76.125,-34.5625,-92.33333333333333
28,3,-76.42857142857143,-74.75,-57.32142857142857,-80.92857142857143,-90.0,-58.357142857142854,-56.285714285714285,-74.42857142857143,-94.6,-92.0,-83.07142857142857,-79.57142857142857,-82.21428571428571,-61.0,-87.25,-80.5,-35.142857142857146,-87.4
28,4,-75.26923076923077,-73.8076923076923,-59.035714285714285,-80.85714285714286,-92.66666666666667,-58.07142857142857,-57.714285714285715,-72.15384615384616,-93.2,-89.27529015749988,-87.16666666666667,-80.0,-79.21428571428571,-70.5,-87.66666666666667,-77.35714285714286,-42.57142857142857,-88.33333333333333
28,5,-68.60714285714286,-73.46428571428571,-55.357142857142854,-74.42857142857143,-85.0,-55.285714285714285,-53.857142857142854,-69.71428571428571,-85.6,-87.0,-83.6923076923077,-74.78571428571429,-75.38461538461539,-68.5,-93.0,-75.64285714285714,-45.642857142857146,-90.66666666666667
28,6,-66.5,-67.64285714285714,-53.17857142857143,-71.85714285714286,-87.4,-53.92857142857143,-50.357142857142854,-72.75,-87.75,-88.4,-75.28571428571429,-76.57142857142857,-78.6923076923077,-66.5,-88.5,-75.64285714285714,-46.214285714285715,-89.63636363636364
28,7,-77.36363636363636,-72.75,-62.57142857142857,-72.35714285714286,-94.0,-62.42857142857143,-61.0,-72.66666666666667,-91.0,-88.0,-79.0,-77.07142857142857,-76.78571428571429,-75.5,-81.28571428571429,-76.78571428571429,-55.07142857142857,-84.28571428571429
28,8,-64.57142857142857,-64.03571428571429,-49.285714285714285,-71.92857142857143,-89.6,-50.142857142857146,-49.142857142857146,-76.625,-90.0,-90.2,-79.85714285714286,-69.16666666666667,-69.83333333333333,-75.5,-84.35903672958318,-75.83333333333333,-50.142857142857146,-82.9051789302235
28,9,-78.5,-79.78571428571429,-56.714285714285715,-50.5,-87.33333333333333,-57.214285714285715,-56.42857142857143,-74.0,-89.0,-88.16666666666667,-86.16666666666667,-84.0,-83.71428571428571,-73.2,-83.4,-82.0,-78.35714285714286,-85.4
28,10,-73.88461538461539,-72.76923076923077,-47.76923076923077,-47.111111111111114,-91.2,-47.46153846153846,-47.46153846153846,-75.33333333333333,-89.0,-90.0,-87.85714285714286,-85.4,-84.0,-78.71428571428571,-86.71428571428571,-83.5,-76.92307692307692,-87.28571428571429
28,11,-69.0,-69.11538461538461,-50.38461538461539,-44.888888888888886,-85.8,-49.84615384615385,-48.15384615384615,-74.85714285714286,-85.53846153846153,-85.2,-82.66666666666667,-82.8,-84.6,-78.14285714285714,-82.16666666666667,-84.2,-71.92307692307692,-83.83333333333333
28,12,-69.92307692307692,-69.96153846153847,-53.46153846153846,-47.77777777777778,-86.71428571428571,-52.54545454545455,-54.92307692307692,-76.57142857142857,-84.2,-84.28571428571429,-85.45454545454545,-79.83333333333333,-79.15384615384616,-81.4,-84.2,-80.84615384615384,-78.6923076923077,-86.2
28,13,-64.0,-64.125,-70.0,-67.5,-84.0,-69.5,-69.5,-88.0,-82.5,-85.0,-87.5,-87.0,-87.0,-88.5,-96.0,-87.0,-72.0,-95.0
28,14,-49.875,-51.25,-66.5,-64.5,-81.0,-68.0,-66.5,-87.0,-86.0,-83.0,-92.0,-92.0,-86.0,-88.0,-95.10493838661739,-87.0,-73.0,-94.6806993808733
28,15,-58.5,-59.125,-53.0,-68.0,-85.0,-52.0,-51.0,-87.5,-82.5,-83.0,-92.0,-88.5,-90.0,-88.0,-93.0,-86.0,-78.5,-98.0
28,16,-70.5,-68.125,-60.5,-71.0,-85.0,-62.0,-59.5,-88.5,-85.5,-84.0,-92.5,-90.5,-88.5,-95.0,-94.0,-89.0,-84.5,-96.0
28,17,-69.5,-71.75,-54.0,-60.0,-80.0,-53.5,-52.0,-84.0,-82.0,-79.0,-90.0,-92.5,-89.5,-95.0,-94.0,-92.5,-83.5,-94.0
28,18,-73.25,-72.25,-65.0,-62.5,-89.0,-64.0,-60.5,-88.5,-87.0,-87.0,-91.0,-91.5,-93.0,-90.0,-93.02786723735811,-92.0,-84.5,-93.96110105418659
28,19,-72.25,-71.25,-62.0,-67.0,-82.5,-61.0,-60.5,-83.0,-82.0,-81.5,-88.0,-94.0,-91.0,-88.0,-91.0,-97.0,-82.5,-96.0
29,1,-74.40625,-73.21875,-59.875,-79.5625,-89.21954643894681,-61.0625,-60.1875,-69.9375,-89.68503670706312,-88.61483024652732,-82.0625,-79.0,-80.9375,-74.5,-94.5,-77.07142857142857,-42.8125,-89.0
29,2,-72.89583333333333,-70.72916666666667,-56.333333333333336,-76.91666666666667,-86.36363636363636,-56.958333333333336,-56.958333333333336,-73.0,-87.36363636363636,-86.42857142857143,-76.54166666666667,-78.375,-78.125,-69.0,-87.4,-77.55555555555556,-40.708333333333336,-86.9
29,3,-72.85714285714286,-72.67857142857143,-62.6,-78.93333333333334,-91.0,-59.86666666666667,-60.2,-71.11111111111111,-93.0,-93.0,-83.0,-74.0,-74.06666666666666,-64.0,-90.4,-74.06666666666666,-46.2,-90.33333333333333
29,4,-72.71428571428571,-71.28571428571429,-58.357142857142854,-76.5,-88.54545454545455,-57.142857142857146,-57.57142857142857,-72.85714285714286,-89.27272727272727,-88.42997512040068,-85.66666666666667,-75.57142857142857,-75.78571428571429,-74.0,-87.16666666666667,-75.57142857142857,-39.857142857142854,-89.57142857142857
29,5,-69.8125,-69.375,-54.67857142857143,-74.10714285714286,-89.0,-55.0,-51.0,-69.25,-89.0,-87.0,-77.23076923076923,-69.28571428571429,-72.07142857142857,-71.5,-86.36363636363636,-68.78571428571429,-48.07142857142857,-92.4
29,6,-70.46428571428571,-69.21428571428571,-57.214285714285715,-76.35714285714286,-87.89881555719002,-58.857142857142854,-59.285714285714285,-71.07142857142857,-89.61977792945481,-89.27275816640648,-81.57142857142857,-80.76923076923077,-81.23076923076923,-70.5,-91.2,-79.61538461538461,-50.92857142857143,-88.42857142857143
29,7,-62.875,-62.375,-55.785714285714285,-64.82142857142857,-90.0,-55.42857142857143,-53.857142857142854,-69.41666666666667,-88.5,-88.66666666666667,-82.76923076923077,-77.5,-77.71428571428571,-73.0,-89.41666666666667,-78.92857142857143,-53.0,-89.42857142857143
29,8,-63.57142857142857,-61.607142857142854,-47.92857142857143,-65.78571428571429,-86.22222222222223,-49.357142857142854,-48.0,-77.92857142857143,-86.81818181818181,-85.11111111111111,-81.21428571428571,-74.85714285714286,-74.71428571428571,-72.5,-93.0,-73.35714285714286,-52.285714285714285,-93.4
29,9,-71.64285714285714,-71.14285714285714,-55.214285714285715,-49.7,-89.4,-53.714285714285715,-52.785714285714285,-77.66666666666667,-87.28571428571429,-88.125,-86.71428571428571,-84.36363636363636,-85.45454545454545,-81.0,-88.6,-83.36363636363636,-75.0,-88.0
29,10,-66.07142857142857,-66.10714285714286,-46.142857142857146,-51.8,-88.0,-48.07142857142857,-46.857142857142854,-80.2,-85.07692307692308,-86.45454545454545,-85.18181818181819,-82.53846153846153,-83.15384615384616,-89.4,-86.2,-81.6923076923077,-69.64285714285714,-88.2
29,11,-70.26923076923077,-68.14285714285714,-50.5,-47.0,-88.0,-50.642857142857146,-50.07142857142857,-78.85714285714286,-88.0,-84.4,-90.0,-83.72727272727273,-83.33333333333333,-80.0,-84.5,-83.42857142857143,-75.21428571428571,-87.5
29,12,-71.17857142857143,-70.28571428571429,-56.785714285714285,-49.8,-86.6,-56.57142857142857,-55.57142857142857,-82.0,-88.5,-83.6,-85.46153846153847,-81.42857142857143,-82.0,-82.9090909090909,-84.6,-80.71428571428571,-72.5,-85.4
29,13,-65.0,-64.125,-63.5,-67.0,-88.0,-64.5,-64.5,-91.0,-87.0,-89.5,-91.0,-89.0,-87.0,-80.0,-94.0,-88.5,-70.5,-94.0
29,14,-68.875,-66.75,-74.5,-63.0,-84.5,-73.5,-76.5,-82.0,-87.0,-89.5,-91.0,-82.0,-85.0,-84.0,-94.75578351172727,-81.0,-74.0,-94.34078690863656
29,15,-56.0,-55.625,-55.0,-66.5,-86.5,-55.0,-52.0,-92.5,-86.0,-86.5,-91.5,-86.0,-87.0,-86.0,-100.0,-85.0,-76.0,-95.0
29,16,-71.5,-70.125,-62.0,-61.5,-87.0,-60.5,-60.5,-87.0,-89.0,-87.0,-93.0,-91.0,-89.0,-90.76228511929125,-93.7408503542541,-91.0,-82.0,-93.62482122281608
29,17,-73.875,-75.0,-52.5,-64.0,-86.0,-52.5,-50.5,-86.0,-88.5,-87.5,-90.0,-90.5,-89.0,-90.0,-91.0,-92.5,-82.5,-91.0
29,18,-67.5,-71.25,-64.0,-65.5,-89.5,-70.0,-71.5,-91.0,-89.5,-87.5,-93.0,-89.0,-94.0,-90.0,-93.0,-90.5,-86.5,-94.0
29,19,-79.0,-74.875,-63.5,-71.5,-83.0,-61.0,-64.0,-87.0,-80.0,-83.5,-88.0,-92.5,-93.5,-88.0,-92.5,-93.5,-87.5,-94.0
30,1,-77.0625,-75.78125,-59.3125,-81.75,-91.0,-60.625,-59.4375,-70.0625,-86.33333333333333,-87.0,-82.3125,-79.375,-79.6875,-76.0,-89.75,-77.5,-49.375,-88.02237841425863
30,2,-71.53125,-71.21875,-55.0,-75.75,-87.0,-54.5625,-52.125,-70.6,-91.0,-94.0,-85.375,-80.64285714285714,-78.5,-66.0,-87.75,-81.625,-45.875,-88.5
30,3,-72.03333333333333,-68.8,-59.06666666666667,-79.2,-86.8,-59.4,-58.06666666666667,-69.13333333333334,-88.2,-93.0,-83.4,-77.8,-78.71428571428571,-65.5,-89.8,-75.0,-46.6,-90.0
30,4,-70.04166666666667,-68.60714285714286,-59.357142857142854,-78.64285714285714,-89.66666666666667,-63.357142857142854,-59.142857142857146,-74.08333333333333,-90.6,-90.6,-83.57142857142857,-78.85714285714286,-77.5,-73.5,-86.75,-76.92857142857143,-46.285714285714285,-87.44444444444444
30,5,-72.43333333333334,-70.2,-59.57142857142857,-77.0,-89.0,-56.6,-54.92857142857143,-68.0,-89.0,-87.0,-82.14285714285714,-72.2,-76.26666666666667,-71.0,-87.0909090909091,-71.6,-50.266666666666666,-88.18181818181819
30,6,-65.03571428571429,-63.32142857142857,-53.785714285714285,-76.07142857142857,-81.0,-53.357142857142854,-51.642857142857146,-69.07142857142857,-85.0,-88.41395435116188,-75.5,-75.21428571428571,-74.78571428571429,-73.0,-92.33333333333333,-74.71428571428571,-46.42857142857143,-87.0
30,7,-59.785714285714285,-58.964285714285715,-55.785714285714285,-66.64285714285714,-87.0,-53.57142857142857,-52.57142857142857,-70.0,-87.25,-87.42857142857143,-83.14285714285714,-78.5,-75.35714285714286,-76.0,-88.33333333333333,-75.5,-58.07142857142857,-89.0
30,8,-66.07142857142857,-65.42857142857143,-49.857142857142854,-66.35714285714286,-82.0,-50.07142857142857,-48.857142857142854,-77.41666666666667,-90.0,-85.14285714285714,-84.0,-77.07692307692308,-76.07692307692308,-83.5,-86.88888888888889,-79.27272727272727,-57.142857142857146,-87.44444444444444
30,9,-74.17857142857143,-73.32142857142857,-57.57142857142857,-46.5,-86.51020068889551,-58.214285714285715,-57.857142857142854,-81.0,-87.72870165570424,-87.58192361315393,-81.9090909090909,-83.45454545454545,-84.16666666666667,-83.71428571428571,-87.42857142857143,-82.15384615384616,-75.71428571428571,-87.28571428571429
30,10,-72.65,-71.9,-56.8,-49.1,-84.0,-58.4,-57.8,-84.14285714285714,-88.04054296978967,-86.51367467974079,-83.0,-84.0,-83.375,-87.33333333333333,-86.375,-81.625,-77.6,-86.8
30,11,-67.0,-67.5,-51.22222222222222,-48.8,-84.5,-52.611111111111114,-50.666666666666664,-78.42857142857143,-84.33333333333333,-84.0,-86.11111111111111,-76.4,-78.06666666666666,-82.2,-87.5,-77.53333333333333,-75.33333333333333,-84.375
30,12,-69.67857142857143,-69.96428571428571,-54.92857142857143,-49.7,-87.0,-55.92857142857143,-54.142857142857146,-74.2,-90.0,-88.0,-83.6,-80.07692307692308,-82.61538461538461,-84.2,-85.6,-80.07692307692308,-73.78571428571429,-85.0
30,13,-64.0,-67.5,-69.5,-68.0,-90.0,-69.5,-68.5,-85.0,-88.5,-83.0,-94.0,-87.5,-89.5,-86.0,-94.0,-86.0,-81.0,-94.0
30,14,-73.125,-73.125,-66.0,-64.0,-80.0,-66.5,-65.5,-87.0,-80.5,-81.0,-91.0,-82.0,-86.0,-80.5,-90.96009811816164,-81.0,-82.5,-90.7261721877254
30,15,-70.625,-69.875,-61.5,-65.5,-92.25,-59.5,-60.0,-88.25,-92.5,-88.25,-85.25,-89.75,-88.75,-86.0,-98.75,-91.5,-74.75,-94.5
30,16,-73.125,-76.75,-63.5,-64.5,-90.5,-65.0,-66.0,-91.0,-88.5,-87.0,-93.0,-91.0,-89.0,-95.0,-93.19305646351997,-91.0,-84.0,-93.89039606625293
30,17,-63.75,-64.25,-55.0,-67.5,-90.0,-54.5,-55.0,-88.0,-90.0,-92.0,-90.0,-87.5,-93.0,-90.0,-93.87484501963188,-91.0,-77.5,-94.3463883204894
30,18,-65.875,-67.75,-63.5,-66.0,-86.5,-65.0,-64.0,-88.0,-86.5,-86.5,-95.0,-90.5,-91.5,-91.0,-92.5,-94.5,-86.0,-95.0
30,19,-74.75,-73.875,-65.5,-63.0,-89.5,-64.0,-63.0,-87.0,-90.0,-90.5,-86.5,-92.0,-89.0,-89.5,-94.5,-90.0,-89.5,-96.0
31,1,-77.66666666666667,-77.26190476190476,-74.04761904761905,-64.9047619047619,-86.42857142857143,-73.14285714285714,-68.28571428571429,-78.33333333333333,-85.23809523809524,-82.57894736842105,-82.0,-83.0,-83.0,-77.66666666666667,-94.0,-82.0,-62.333333333333336,-97.0
31,2,-72.35714285714286,-68.17857142857143,-69.92857142857143,-76.57142857142857,-90.6,-70.28571428571429,-69.28571428571429,-80.28571428571429,-89.66666666666667,-89.0,-92.0,-87.38461538461539,-87.2,-71.85714285714286,-93.0,-87.23076923076923,-59.285714285714285,-92.0
31,3,-67.28571428571429,-66.57142857142857,-65.92857142857143,-72.0,-92.0,-70.0,-74.64285714285714,-78.75,-90.0,-91.5,-83.66666666666667,-82.42857142857143,-85.75,-77.21428571428571,-97.0,-81.85714285714286,-56.714285714285715,-95.0
31,4,-69.82142857142857,-68.46428571428571,-66.5,-75.07142857142857,-92.0,-66.42857142857143,-66.21428571428571,-80.21428571428571,-90.0,-88.7377424823456,-86.28571428571429,-85.0,-84.28571428571429,-73.85714285714286,-97.0,-84.35714285714286,-53.357142857142854,-93.0
31,5,-63.642857142857146,-63.392857142857146,-60.642857142857146,-71.21428571428571,-94.0,-63.92857142857143,-66.35714285714286,-79.71428571428571,-93.0,-88.0,-84.0,-78.92307692307692,-82.23076923076923,-76.5,-91.4,-78.61538461538461,-54.357142857142854,-91.0
31,6,-67.28571428571429,-67.75,-67.07142857142857,-74.42857142857143,-86.66666666666667,-61.214285714285715,-66.64285714285714,-87.5,-87.0,-88.0,-82.18181818181819,-82.38461538461539,-83.07692307692308,-78.57142857142857,-96.0,-82.85714285714286,-61.142857142857146,-98.0
31,7,-63.42307692307692,-58.714285714285715,-57.11538461538461,-69.07692307692308,-90.0,-57.84615384615385,-57.84615384615385,-87.2,-92.5,-91.0,-86.0,-81.71428571428571,-81.14285714285714,-79.23076923076923,-87.0,-85.33333333333333,-56.84615384615385,-89.0
31,8,-62.46153846153846,-61.26923076923077,-50.69230769230769,-67.92307692307692,-89.6,-50.84615384615385,-49.69230769230769,-78.0,-92.66666666666667,-87.0,-90.33333333333333,-86.6,-86.2,-77.61538461538461,-92.8,-83.2,-57.84615384615385,-94.5
31,9,-71.78571428571429,-72.03571428571429,-54.5,-41.5,-85.2,-53.714285714285715,-53.642857142857146,-79.8,-85.6,-94.0,-85.46153846153847,-79.0,-79.0,-80.0,-90.0,-81.42857142857143,-74.92857142857143,-89.0
31,10,-70.32142857142857,-69.57142857142857,-52.857142857142854,-47.9,-88.8,-53.42857142857143,-51.07142857142857,-88.125,-91.0,-89.5,-87.375,-79.66666666666667,-81.0,-86.84615384615384,-86.45454545454545,-82.5,-74.5,-85.72727272727273
31,11,-67.4375,-66.6875,-53.607142857142854,-47.25,-86.38461538461539,-52.857142857142854,-52.642857142857146,-76.0,-85.84615384615384,-85.6923076923077,-83.76923076923077,-80.4,-86.83333333333333,-86.75,-90.4,-77.5,-73.64285714285714,-89.4
31,12,-70.25,-69.14285714285714,-55.5,-45.5,-89.57142857142857,-54.785714285714285,-53.857142857142854,-76.0,-90.0,-88.8,-88.35714285714286,-85.0,-83.16666666666667,-87.83333333333333,-90.66666666666667,-81.2,-70.35714285714286,-88.66666666666667
31,13,-69.125,-71.375,-72.0,-65.0,-92.0,-74.0,-73.5,-90.0,-91.0,-90.0,-92.0,-90.5,-90.0,-94.0,-94.79757550579195,-87.0,-80.5,-94.74067263390309
31,14,-78.625,-78.0,-72.0,-64.0,-82.0,-71.0,-72.0,-90.25,-84.33333333333333,-81.66666666666667,-91.66666666666667,-94.0,-92.0,-88.5,-93.58538333168049,-94.5,-81.75,-93.28832448870756
31,15,-77.25,-75.375,-65.25,-63.0,-93.0,-64.75,-64.0,-90.25,-92.25,-94.75,-92.0,-87.75,-92.75,-88.0,-95.0,-91.25,-74.75,-98.0
31,16,-73.5,-72.75,-67.75,-64.5,-89.75,-67.0,-65.75,-90.0,-85.75,-84.25,-93.0,-91.52306837595005,-91.26525134037813,-91.0,-92.81004969600386,-89.0,-81.25,-93.42657567443767
31,17,-76.875,-78.0,-59.0,-67.5,-89.0,-59.0,-58.5,-92.0,-86.5,-84.5,-93.0,-90.0,-94.0,-94.0,-91.99125769326439,-94.0,-81.0,-93.28445022737635
31,18,-72.75,-72.625,-61.5,-63.5,-87.0,-62.0,-62.0,-93.0,-87.5,-85.5,-97.5,-95.0,-91.0,-90.5,-92.0,-89.0,-82.5,-94.0
31,19,-75.5,-73.25,-67.0,-62.5,-89.0,-66.0,-65.5,-88.0,-88.0,-87.5,-91.0,-92.0,-91.0,-90.0,-94.0,-90.5,-81.0,-94.0
32,1,-72.75,-67.75,-65.42857142857143,-76.85714285714286,-91.0,-73.14285714285714,-74.14285714285714,-76.71428571428571,-92.6,-88.0,-76.0,-86.0,-86.6,-77.71428571428571,-88.11111111111111,-86.0,-57.142857142857146,-89.0
32,2,-70.1923076923077,-70.61538461538461,-65.83333333333333,-76.14285714285714,-88.33333333333333,-62.214285714285715,-65.5,-78.5,-91.8,-86.6,-87.0,-85.63636363636364,-82.8,-73.14285714285714,-96.0,-82.0,-53.642857142857146,-96.0
32,3,-72.78571428571429,-64.21428571428571,-70.14285714285714,-72.85714285714286,-90.4,-67.21428571428571,-69.5,-80.75,-87.4,-88.8,-84.5,-83.25,-84.625,-79.35714285714286,-93.66666666666667,-85.5,-59.285714285714285,-92.0
32,4,-70.17857142857143,-69.82142857142857,-66.64285714285714,-75.14285714285714,-93.0,-68.21428571428571,-66.0,-81.5,-91.33333333333333,-90.5,-86.42857142857143,-78.5,-79.5,-74.78571428571429,-91.6,-79.0,-57.357142857142854,-93.0
32,5,-67.88461538461539,-61.30769230769231,-62.76923076923077,-72.76923076923077,-88.6,-63.84615384615385,-65.07692307692308,-81.15384615384616,-90.0,-87.0,-82.23076923076923,-79.84615384615384,-80.5,-75.0,-90.11111111111111,-79.18181818181819,-51.84615384615385,-89.44444444444444
